#{"t_start": 1772927287.401941, "env_id": "None"}
r,l,t
-10.0,1,10.497053
-10.0,1,10.49749
-10.0,1,10.498142
-10.0,1,10.4989
-10.0,1,10.49945
-10.0,1,10.499937
-10.0,1,10.500393
-10.0,1,10.50091
-10.0,1,10.501397
-10.0,1,10.501876
-10.0,1,10.502387
-10.0,1,10.502934
-10.0,1,10.503372
-9.99,2,10.504229
-10.0,1,10.504672
-10.0,1,10.505105
-10.0,1,10.505535
-10.0,1,10.505963
-10.0,1,10.506391
-10.0,1,10.50684
-10.0,1,10.507275
-9.99,2,10.50831
-10.0,1,10.508858
-9.99,2,10.509987
-9.99,2,10.51105
-10.0,1,10.511495
-10.0,1,10.511941
-10.0,1,10.512381
-9.99,2,10.513227
-10.0,1,10.513651
-9.99,2,10.514484
-9.99,2,10.515352
-10.0,1,10.515802
-10.0,1,10.51624
-10.0,1,10.516663
-10.0,1,10.51711
-10.0,1,10.517552
-10.0,1,10.518119
-9.99,2,10.51926
-10.0,1,10.51987
-10.0,1,10.520415
-10.0,1,10.520958
-10.0,1,10.521453
-10.0,1,10.522005
-10.0,1,10.52254
-9.99,2,10.523473
-10.0,1,10.523933
-10.0,1,10.524397
-10.0,1,10.524858
-10.0,1,10.525315
-10.0,1,10.525812
-10.0,1,10.526344
-10.0,1,10.526862
-10.0,1,10.527341
-10.0,1,10.527866
-10.0,1,10.528448
-9.99,2,10.529443
-9.99,2,10.530352
-10.0,1,10.530795
-9.99,2,10.531676
-10.0,1,10.532116
-10.0,1,10.532567
-10.0,1,10.533005
-10.0,1,10.533447
-10.0,1,10.534004
-10.0,1,10.53452
-10.0,1,10.535033
-10.0,1,10.535635
-9.99,2,10.536538
-10.0,1,10.53697
-10.0,1,10.537392
-10.0,1,10.53782
-10.0,1,10.538491
-10.0,1,10.539061
-10.0,1,10.539542
-10.0,1,10.540025
-9.99,2,10.540993
-10.0,1,10.541477
-10.0,1,10.54201
-10.0,1,10.542462
-10.0,1,10.5429
-10.0,1,10.543329
-10.0,1,10.543757
-10.0,1,10.544183
-9.99,2,10.545039
-10.0,1,10.545492
-10.0,1,10.545919
-9.99,2,10.546749
-10.0,1,10.547179
-9.99,2,10.548003
-9.99,2,10.549434
-10.0,1,10.549955
-10.0,1,10.550537
-10.0,1,10.551177
-10.0,1,10.551735
-9.97,4,10.553518
-9.99,2,10.554363
-10.0,1,10.554788
-10.0,1,10.555242
-10.0,1,10.555673
-9.99,2,10.556508
-10.0,1,10.556938
-10.0,1,10.557357
-10.0,1,10.557777
-10.0,1,10.55839
-10.0,1,10.559098
-10.0,1,10.559603
-10.0,1,10.560139
-10.0,1,10.560642
-10.0,1,10.561188
-10.0,1,10.561634
-9.99,2,10.562463
-10.0,1,10.562897
-9.99,2,10.56371
-10.0,1,10.564139
-10.0,1,10.56458
-10.0,1,10.564999
-10.0,1,10.565428
-9.99,2,10.566251
-10.0,1,10.566681
-10.0,1,10.567105
-10.0,1,10.567525
-10.0,1,10.56795
-10.0,1,10.568636
-10.0,1,10.569216
-10.0,1,10.5697
-9.99,2,10.57053
-10.0,1,10.570952
-10.0,1,10.571378
-10.0,1,10.571808
-10.0,1,10.572233
-10.0,1,10.572655
-10.0,1,10.573088
-9.99,2,10.573956
-10.0,1,10.574402
-10.0,1,10.574835
-10.0,1,10.575267
-10.0,1,10.575698
-10.0,1,10.576137
-10.0,1,10.576576
-10.0,1,10.577007
-10.0,1,10.577439
-10.0,1,10.577889
-10.0,1,10.57868
-10.0,1,10.579321
-10.0,1,10.579822
-10.0,1,10.580279
-9.99,2,10.581182
-10.0,1,10.581643
-10.0,1,10.582093
-10.0,1,10.582539
-10.0,1,10.583086
-9.99,2,10.58393
-10.0,1,10.584368
-10.0,1,10.584804
-10.0,1,10.585229
-10.0,1,10.585674
-10.0,1,10.586109
-10.0,1,10.586545
-9.99,2,10.587396
-10.0,1,10.587829
-10.0,1,10.588396
-10.0,1,10.58904
-10.0,1,10.589551
-10.0,1,10.590024
-10.0,1,10.590491
-10.0,1,10.591057
-10.0,1,10.591647
-10.0,1,10.592139
-10.0,1,10.592734
-10.0,1,10.593241
-10.0,1,10.593726
-10.0,1,10.594241
-10.0,1,10.594721
-10.0,1,10.595152
-10.0,1,10.595578
-10.0,1,10.596028
-10.0,1,10.59646
-10.0,1,10.59689
-10.0,1,10.597334
-10.0,1,10.597763
-10.0,1,10.598192
-10.0,1,10.598878
-9.99,2,10.599992
-9.99,2,10.601048
-10.0,1,10.601552
-9.99,2,10.60255
-10.0,1,10.603011
-9.99,2,10.603858
-10.0,1,10.604281
-10.0,1,10.604718
-10.0,1,10.605146
-10.0,1,10.605585
-10.0,1,10.606023
-10.0,1,10.606471
-10.0,1,10.606914
-10.0,1,10.607344
-10.0,1,10.607771
-10.0,1,10.608198
-10.0,1,10.608858
-10.0,1,10.609442
-10.0,1,10.609969
-10.0,1,10.610468
-10.0,1,10.610971
-9.99,2,10.611979
-10.0,1,10.61256
-10.0,1,10.613071
-10.0,1,10.613561
-10.0,1,10.614021
-10.0,1,10.614487
-10.0,1,10.614948
-10.0,1,10.615571
-10.0,1,10.616024
-10.0,1,10.616453
-10.0,1,10.616901
-10.0,1,10.617321
-10.0,1,10.617754
-10.0,1,10.61818
-10.0,1,10.6188
-10.0,1,10.619381
-9.99,2,10.620311
-10.0,1,10.62076
-10.0,1,10.621222
-10.0,1,10.621687
-10.0,1,10.622127
-10.0,1,10.622577
-10.0,1,10.623017
-10.0,1,10.623474
-10.0,1,10.623916
-9.99,2,10.624747
-10.0,1,10.625184
-10.0,1,10.625623
-10.0,1,10.626075
-10.0,1,10.626498
-10.0,1,10.626932
-10.0,1,10.627371
-10.0,1,10.627829
-10.0,1,10.628267
-10.0,1,10.62894
-10.0,1,10.62948
-10.0,1,10.629948
-10.0,1,10.630421
-9.99,2,10.631327
-10.0,1,10.631861
-10.0,1,10.632347
-10.0,1,10.632823
-10.0,1,10.633288
-10.0,1,10.633758
-10.0,1,10.634301
-10.0,1,10.634896
-10.0,1,10.63552
-9.99,2,10.636424
-9.99,2,10.637245
-10.0,1,10.637676
-10.0,1,10.638109
-10.0,1,10.638656
-9.99,2,10.639743
-10.0,1,10.640244
-10.0,1,10.640724
-10.0,1,10.641166
-10.0,1,10.641613
-9.99,2,10.642517
-10.0,1,10.643057
-10.0,1,10.643565
-10.0,1,10.644058
-10.0,1,10.64457
-10.0,1,10.645039
-10.0,1,10.645564
-10.0,1,10.646121
-10.0,1,10.646634
-10.0,1,10.647111
-9.99,2,10.648054
-10.0,1,10.648512
-10.0,1,10.648958
-10.0,1,10.649406
-10.0,1,10.649868
-10.0,1,10.650334
-10.0,1,10.650827
-10.0,1,10.651293
-9.99,2,10.652212
-10.0,1,10.652707
-10.0,1,10.653187
-10.0,1,10.653655
-10.0,1,10.654169
-9.99,2,10.655076
-10.0,1,10.655555
-10.0,1,10.656027
-10.0,1,10.656582
-10.0,1,10.65711
-9.99,2,10.658073
-10.0,1,10.65852
-10.0,1,10.658966
-10.0,1,10.659448
-10.0,1,10.659929
-10.0,1,10.660392
-10.0,1,10.66087
-9.99,2,10.661794
-10.0,1,10.662332
-10.0,1,10.662898
-10.0,1,10.663399
-10.0,1,10.663876
-10.0,1,10.66437
-10.0,1,10.664842
-10.0,1,10.665291
-9.99,2,10.666195
-10.0,1,10.666648
-9.99,2,10.667531
-10.0,1,10.667986
-10.0,1,10.668449
-9.99,2,10.669383
-10.0,1,10.66985
-10.0,1,10.670451
-10.0,1,10.671079
-10.0,1,10.671669
-9.99,2,10.672566
-10.0,1,10.673022
-10.0,1,10.673462
-9.99,2,10.67435
-10.0,1,10.674808
-10.0,1,10.675298
-9.99,2,10.676301
-10.0,1,10.676743
-10.0,1,10.677172
-10.0,1,10.677601
-10.0,1,10.678039
-10.0,1,10.678465
-10.0,1,10.678911
-10.0,1,10.679338
-10.0,1,10.679777
-10.0,1,10.68021
-9.99,2,10.681261
-9.99,2,10.682271
-10.0,1,10.682745
-9.99,2,10.68365
-9.97,4,10.685576
-10.0,1,10.686163
-10.0,1,10.686684
-10.0,1,10.687245
-10.0,1,10.687731
-10.0,1,10.68819
-10.0,1,10.688715
-9.99,2,10.689627
-10.0,1,10.690078
-10.0,1,10.690526
-10.0,1,10.690965
-10.0,1,10.691417
-9.99,2,10.69228
-10.0,1,10.692765
-9.99,2,10.693701
-10.0,1,10.694239
-10.0,1,10.694754
-10.0,1,10.695283
-10.0,1,10.695774
-10.0,1,10.696227
-9.99,2,10.697075
-10.0,1,10.697499
-10.0,1,10.697955
-10.0,1,10.698378
-10.0,1,10.698801
-10.0,1,10.699221
-10.0,1,10.69964
-10.0,1,10.700067
-10.0,1,10.700498
-9.99,2,10.701355
-10.0,1,10.701785
-10.0,1,10.702222
-10.0,1,10.702867
-10.0,1,10.703442
-10.0,1,10.703975
-10.0,1,10.70443
-10.0,1,10.704891
-10.0,1,10.705348
-10.0,1,10.705817
-10.0,1,10.706282
-10.0,1,10.706716
-9.98,3,10.708047
-10.0,1,10.708513
-10.0,1,10.708963
-10.0,1,10.709539
-10.0,1,10.710061
-10.0,1,10.710567
-10.0,1,10.711182
-10.0,1,10.711623
-10.0,1,10.712074
-10.0,1,10.712497
-10.0,1,10.713187
-10.0,1,10.713659
-10.0,1,10.71411
-10.0,1,10.714578
-10.0,1,10.715031
-9.99,2,10.715962
-10.0,1,10.716474
-10.0,1,10.717011
-10.0,1,10.717612
-10.0,1,10.71808
-10.0,1,10.71851
-10.0,1,10.718939
-9.99,2,10.719806
-10.0,1,10.720242
-10.0,1,10.720671
-9.98,3,10.721921
-10.0,1,10.722381
-10.0,1,10.723048
-10.0,1,10.723571
-9.99,2,10.724489
-10.0,1,10.724932
-10.0,1,10.725377
-10.0,1,10.725856
-10.0,1,10.726364
-10.0,1,10.726843
-10.0,1,10.72736
-10.0,1,10.727819
-10.0,1,10.72828
-10.0,1,10.728874
-10.0,1,10.729373
-10.0,1,10.72985
-10.0,1,10.730316
-10.0,1,10.730786
-10.0,1,10.731256
-9.99,2,10.732134
-10.0,1,10.732582
-10.0,1,10.733024
-10.0,1,10.73346
-10.0,1,10.733908
-10.0,1,10.734519
-10.0,1,10.734963
-9.99,2,10.735814
-10.0,1,10.736237
-10.0,1,10.736667
-10.0,1,10.737087
-10.0,1,10.737535
-9.99,2,10.738366
-9.99,2,10.739194
-10.0,1,10.739623
-9.99,2,10.740468
-10.0,1,10.740899
-10.0,1,10.741328
-10.0,1,12.223187
-10.0,1,12.223835
-9.99,2,12.224812
-9.99,2,12.2257
-10.0,1,12.226176
-10.0,1,12.226624
-10.0,1,12.22706
-9.99,2,12.227905
-10.0,1,12.228347
-9.97,4,12.23004
-9.99,2,12.23093
-10.0,1,12.231379
-10.0,1,12.231822
-9.99,2,12.232824
-10.0,1,12.233589
-10.0,1,12.23422
-9.99,2,12.235423
-10.0,1,12.236039
-10.0,1,12.236584
-10.0,1,12.237076
-9.99,2,12.237989
-10.0,1,12.238444
-9.99,2,12.239322
-10.0,1,12.239768
-9.99,2,12.240635
-9.99,2,12.241496
-10.0,1,12.241938
-10.0,1,12.242392
-10.0,1,12.243356
-9.99,2,12.2446
-9.99,2,12.245501
-10.0,1,12.245979
-9.98,3,12.247254
-9.99,2,12.24811
-9.99,2,12.248961
-9.99,2,12.249837
-10.0,1,12.250289
-10.0,1,12.25073
-9.99,2,12.251571
-10.0,1,12.252007
-9.98,3,12.253973
-9.99,2,12.255087
-10.0,1,12.25576
-10.0,1,12.256315
-10.0,1,12.256887
-9.99,2,12.258038
-10.0,1,12.25858
-10.0,1,12.259078
-9.99,2,12.260011
-9.99,2,12.261145
-10.0,1,12.261646
-9.99,2,12.262626
-10.0,1,12.263157
-9.98,3,12.264515
-10.0,1,12.26499
-10.0,1,12.265449
-10.0,1,12.265928
-10.0,1,12.266389
-10.0,1,12.26689
-10.0,1,12.267413
-9.99,2,12.268392
-10.0,1,12.268831
-10.0,1,12.269269
-10.0,1,12.269706
-9.99,2,12.270556
-9.99,2,12.2714
-10.0,1,12.271855
-10.0,1,12.272306
-9.99,2,12.273412
-10.0,1,12.273928
-9.99,2,12.274872
-10.0,1,12.275408
-10.0,1,12.275954
-10.0,1,12.276421
-9.99,2,12.277251
-10.0,1,12.277679
-10.0,1,12.278117
-10.0,1,12.278555
-10.0,1,12.278986
-10.0,1,12.279415
-10.0,1,12.279873
-10.0,1,12.280316
-10.0,1,12.280759
-10.0,1,12.2812
-10.0,1,12.281658
-10.0,1,12.282098
-9.99,2,12.28317
-10.0,1,12.283728
-9.98,3,12.285162
-10.0,1,12.285665
-10.0,1,12.286216
-10.0,1,12.286659
-9.99,2,12.287503
-10.0,1,12.287946
-10.0,1,12.288387
-10.0,1,12.288821
-10.0,1,12.289263
-10.0,1,12.289696
-10.0,1,12.290125
-10.0,1,12.290555
-9.99,2,12.291399
-10.0,1,12.291829
-10.0,1,12.292262
-10.0,1,12.292703
-9.99,2,12.294003
-10.0,1,12.294549
-9.99,2,12.295521
-10.0,1,12.295964
-10.0,1,12.296388
-10.0,1,12.296818
-10.0,1,12.297262
-10.0,1,12.297691
-9.98,3,12.298968
-9.99,2,12.299816
-10.0,1,12.30026
-9.98,3,12.301522
-10.0,1,12.301961
-9.98,3,12.303591
-10.0,1,12.304289
-10.0,1,12.304831
-10.0,1,12.305327
-10.0,1,12.305819
-10.0,1,12.306274
-10.0,1,12.306728
-9.98,3,12.308104
-10.0,1,12.308561
-10.0,1,12.309007
-9.98,3,12.310449
-10.0,1,12.310987
-10.0,1,12.311478
-10.0,1,12.311981
-10.0,1,12.312478
-9.99,2,12.313395
-10.0,1,12.313854
-10.0,1,12.314321
-10.0,1,12.314777
-10.0,1,12.315228
-9.99,2,12.31618
-10.0,1,12.316695
-9.99,2,12.317827
-10.0,1,12.318274
-10.0,1,12.318706
-9.99,2,12.319545
-10.0,1,12.31998
-10.0,1,12.320418
-10.0,1,12.320841
-10.0,1,12.321289
-10.0,1,12.321718
-9.98,3,12.323007
-9.99,2,12.323856
-10.0,1,12.324297
-10.0,1,12.324747
-10.0,1,12.325175
-10.0,1,12.325608
-9.98,3,12.326835
-9.99,2,12.327945
-10.0,1,12.328536
-10.0,1,12.329042
-10.0,1,12.329498
-9.99,2,12.330363
-10.0,1,12.330802
-10.0,1,12.331264
-10.0,1,12.331717
-10.0,1,12.33218
-10.0,1,12.332619
-9.99,2,12.333486
-9.99,2,12.334414
-9.99,2,12.335381
-9.99,2,12.336535
-9.99,2,12.337573
-10.0,1,12.338028
-10.0,1,12.338457
-9.99,2,12.339293
-10.0,1,12.339717
-9.99,2,12.340565
-9.98,3,12.341826
-10.0,1,12.342269
-10.0,1,12.342704
-10.0,1,12.343134
-10.0,1,12.343565
-10.0,1,12.343994
-10.0,1,12.344424
-9.99,2,12.345269
-10.0,1,12.345702
-9.99,2,12.346537
-10.0,1,12.34698
-9.99,2,12.348283
-9.97,4,12.350252
-10.0,1,12.350741
-9.99,2,12.351688
-10.0,1,12.352125
-9.99,2,12.352984
-10.0,1,12.353416
-10.0,1,12.353839
-9.99,2,12.354713
-9.99,2,12.355548
-9.99,2,12.356396
-10.0,1,12.356819
-10.0,1,12.35725
-9.98,3,12.358912
-9.99,2,12.35994
-10.0,1,12.360434
-10.0,1,12.360935
-10.0,1,12.361427
-10.0,1,12.361859
-10.0,1,12.362294
-10.0,1,12.362721
-9.99,2,12.363573
-10.0,1,12.364004
-10.0,1,12.364426
-10.0,1,12.364847
-9.99,2,12.365681
-9.98,3,12.366951
-10.0,1,12.367408
-10.0,1,12.368235
-10.0,1,12.368828
-10.0,1,12.369353
-10.0,1,12.369865
-10.0,1,12.370352
-9.98,3,12.371704
-10.0,1,12.372159
-10.0,1,12.372651
-10.0,1,12.373167
-9.99,2,12.374046
-10.0,1,12.374495
-10.0,1,12.374942
-9.99,2,12.375964
-10.0,1,12.376436
-9.99,2,12.377279
-10.0,1,12.377898
-10.0,1,12.378556
-10.0,1,12.379164
-10.0,1,12.379668
-10.0,1,12.380206
-10.0,1,12.380679
-10.0,1,12.381133
-10.0,1,12.381589
-10.0,1,12.382032
-10.0,1,12.382472
-10.0,1,12.38294
-10.0,1,12.38339
-9.99,2,12.384342
-9.99,2,12.385345
-10.0,1,12.385945
-9.99,2,12.386869
-10.0,1,12.387308
-10.0,1,12.387859
-10.0,1,12.38844
-10.0,1,12.388939
-9.99,2,12.389886
-10.0,1,12.390349
-10.0,1,12.390819
-10.0,1,12.391277
-10.0,1,12.391711
-10.0,1,12.392149
-10.0,1,12.392691
-10.0,1,12.393183
-10.0,1,12.393665
-9.97,4,12.39545
-9.99,2,12.396305
-9.99,2,12.39716
-10.0,1,12.397591
-10.0,1,12.398238
-10.0,1,12.398748
-10.0,1,12.399203
-9.99,2,12.400102
-10.0,1,12.400556
-9.99,2,12.401484
-9.99,2,12.40244
-9.99,2,12.403398
-9.99,2,12.404344
-10.0,1,12.404831
-10.0,1,12.405293
-10.0,1,12.405769
-10.0,1,12.406229
-10.0,1,12.406702
-10.0,1,12.407139
-10.0,1,12.407584
-10.0,1,12.408037
-10.0,1,12.408485
-10.0,1,12.408929
-10.0,1,12.409412
-9.99,2,12.41031
-10.0,1,12.410865
-10.0,1,12.41144
-10.0,1,12.411969
-10.0,1,12.412497
-10.0,1,12.413004
-10.0,1,12.413505
-10.0,1,12.414041
-9.99,2,12.414951
-10.0,1,12.415418
-10.0,1,12.415926
-9.98,3,12.417612
-10.0,1,12.418085
-9.99,2,12.418926
-10.0,1,12.419535
-10.0,1,12.420121
-10.0,1,12.420671
-9.98,3,12.422157
-10.0,1,12.422628
-10.0,1,12.423078
-10.0,1,12.423516
-10.0,1,12.423955
-9.99,2,12.424812
-10.0,1,12.425248
-10.0,1,12.42571
-9.99,2,12.426677
-9.99,2,12.427682
-10.0,1,12.428195
-10.0,1,12.428685
-10.0,1,12.429171
-10.0,1,12.429652
-9.99,2,12.430584
-10.0,1,12.431082
-10.0,1,12.43153
-9.99,2,12.432373
-10.0,1,12.432813
-9.99,2,12.433648
-10.0,1,12.434153
-9.99,2,12.43513
-10.0,1,12.43569
-9.98,3,12.437127
-10.0,1,12.437579
-10.0,1,12.438009
-10.0,1,12.438443
-10.0,1,12.438871
-10.0,1,12.439312
-10.0,1,12.439767
-9.99,2,12.44064
-9.98,3,12.442243
-9.99,2,12.443252
-10.0,1,12.443733
-9.99,2,12.44472
-9.98,3,12.445984
-10.0,1,12.446418
-10.0,1,12.446848
-10.0,1,12.447304
-10.0,1,12.447777
-9.98,3,12.449004
-10.0,1,12.449451
-10.0,1,12.449881
-10.0,1,12.450317
-10.0,1,12.450755
-9.99,2,12.451887
-10.0,1,12.452473
-9.98,3,12.453982
-10.0,1,12.454536
-9.98,3,12.455949
-10.0,1,12.456482
-10.0,1,12.457011
-10.0,1,12.457547
-10.0,1,12.458066
-10.0,1,12.458525
-10.0,1,12.458977
-10.0,1,12.459474
-9.99,2,12.460385
-9.99,2,12.461315
-9.99,2,12.462218
-10.0,1,12.462823
-9.99,2,12.463684
-10.0,1,12.464165
-10.0,1,12.464608
-10.0,1,12.465037
-10.0,1,12.465465
-10.0,1,12.465883
-10.0,1,12.466315
-9.99,2,12.467151
-10.0,1,12.467571
-10.0,1,12.467998
-9.97,4,12.469693
-9.99,2,12.470541
-10.0,1,12.470971
-10.0,1,12.471637
-10.0,1,12.472197
-10.0,1,12.472696
-10.0,1,12.473184
-10.0,1,12.473646
-10.0,1,12.474103
-10.0,1,12.474549
-9.99,2,12.475526
-10.0,1,12.476099
-9.98,3,12.477357
-10.0,1,12.477805
-9.99,2,12.478628
-9.99,2,12.479452
-10.0,1,12.479913
-10.0,1,12.480346
-10.0,1,12.480801
-9.99,2,12.481945
-10.0,1,12.48252
-9.99,2,12.483393
-9.99,2,12.484302
-10.0,1,12.484815
-9.98,3,12.486332
-10.0,1,12.486855
-10.0,1,12.487396
-9.99,2,12.488264
-10.0,1,12.488713
-9.99,2,12.489573
-10.0,1,12.490016
-9.99,2,12.490872
-10.0,1,12.491312
-10.0,1,12.491764
-10.0,1,12.492202
-9.97,4,12.494066
-10.0,1,12.494558
-9.99,2,12.495601
-10.0,1,12.496056
-10.0,1,12.496505
-10.0,1,12.496933
-10.0,1,12.49737
-10.0,1,12.497792
-10.0,1,12.498219
-10.0,1,12.498649
-10.0,1,12.499095
-10.0,1,12.499528
-9.99,2,12.500368
-10.0,1,12.500817
-10.0,1,12.501245
-10.0,1,12.501674
-9.99,2,12.502582
-10.0,1,12.503351
-10.0,1,12.503926
-10.0,1,12.50443
-10.0,1,12.504896
-10.0,1,12.505339
-9.98,3,12.506657
-10.0,1,12.507094
-10.0,1,12.507526
-9.99,2,12.508358
-10.0,1,12.5088
-9.99,2,12.50977
-10.0,1,12.510284
-10.0,1,12.51083
-10.0,1,12.51139
-10.0,1,12.511944
-10.0,1,12.512454
-10.0,1,12.512916
-10.0,1,12.513375
-10.0,1,12.513827
-9.99,2,12.514726
-10.0,1,12.515214
-10.0,1,12.515818
-10.0,1,12.516335
-10.0,1,12.51693
-10.0,1,12.517363
-10.0,1,12.517803
-9.99,2,12.518642
-10.0,1,12.519074
-10.0,1,12.519504
-9.99,2,12.520359
-10.0,1,12.520791
-10.0,1,12.521213
-10.0,1,12.52166
-10.0,1,12.522081
-9.99,2,12.522959
-9.99,2,12.523802
-10.0,1,12.52425
-10.0,1,12.524679
-10.0,1,12.525107
-10.0,1,12.525821
-9.99,2,12.526819
-10.0,1,12.527313
-10.0,1,12.527835
-10.0,1,12.528271
-10.0,1,12.528693
-10.0,1,12.529141
-9.99,2,12.529978
-10.0,1,12.530413
-10.0,1,12.53084
-9.98,3,12.532064
-9.99,2,12.532936
-9.99,2,12.533778
-10.0,1,12.534212
-10.0,1,12.534643
-9.99,2,12.535543
-10.0,1,12.535985
-9.99,2,12.536837
-10.0,1,12.537272
-10.0,1,12.537737
-9.99,2,12.53857
-9.98,3,12.539799
-10.0,1,12.540233
-9.99,2,12.541088
-10.0,1,12.541528
-10.0,1,12.541998
-10.0,1,12.542446
-10.0,1,12.542886
-10.0,1,12.543319
-10.0,1,12.54375
-9.99,2,12.544599
-10.0,1,12.545031
-9.99,2,12.54641
-10.0,1,12.546976
-10.0,1,12.54746
-9.99,2,12.548362
-10.0,1,12.548823
-10.0,1,12.549275
-10.0,1,12.549738
-10.0,1,12.550196
-10.0,1,12.550651
-10.0,1,12.551236
-10.0,1,12.551798
-10.0,1,12.55243
-9.99,2,12.553365
-10.0,1,12.553798
-10.0,1,12.554226
-10.0,1,12.554658
-10.0,1,12.555089
-10.0,1,12.55569
-10.0,1,12.556337
-10.0,1,12.556969
-10.0,1,12.557538
-10.0,1,12.55801
-9.99,2,12.558894
-10.0,1,12.559395
-10.0,1,12.559867
-9.99,2,12.560872
-9.99,2,12.561825
-10.0,1,12.562253
-10.0,1,12.562676
-9.99,2,12.563496
-10.0,1,12.563927
-10.0,1,12.564351
-10.0,1,12.564786
-10.0,1,12.565214
-10.0,1,12.565897
-10.0,1,12.566475
-10.0,1,12.566958
-10.0,1,12.567483
-10.0,1,12.56796
-10.0,1,12.568457
-9.99,2,12.569331
-10.0,1,12.569763
-10.0,1,12.570193
-10.0,1,12.570623
-10.0,1,12.571076
-10.0,1,12.571508
-9.99,2,12.572366
-10.0,1,12.572811
-9.99,2,12.573649
-10.0,1,12.574082
-9.99,2,12.5749
-10.0,1,12.575345
-10.0,1,12.575938
-10.0,1,12.576386
-10.0,1,12.576815
-10.0,1,12.577245
-9.99,2,12.578079
-10.0,1,12.578512
-9.98,3,12.579753
-9.99,2,12.58063
-9.98,3,12.581915
-10.0,1,12.582367
-9.99,2,12.583229
-10.0,1,12.583675
-10.0,1,12.584143
-10.0,1,12.584584
-9.99,2,12.58545
-10.0,1,12.586417
-10.0,1,12.587005
-9.99,2,12.588022
-10.0,1,12.588482
-10.0,1,12.588923
-10.0,1,12.589402
-10.0,1,12.589852
-10.0,1,12.590285
-10.0,1,12.590736
-10.0,1,12.591168
-9.99,2,12.592042
-9.98,3,12.59343
-9.97,4,12.595481
-10.0,1,12.595963
-10.0,1,12.5964
-10.0,1,12.596834
-10.0,1,12.597264
-10.0,1,12.597694
-10.0,1,12.598132
-9.99,2,12.598998
-9.99,2,12.599823
-9.98,3,12.601047
-9.99,2,12.601885
-9.99,2,12.602731
-10.0,1,12.603166
-9.99,2,12.604008
-10.0,1,12.604445
-10.0,1,12.604896
-9.99,2,12.606132
-10.0,1,12.606783
-10.0,1,12.607287
-10.0,1,12.607798
-10.0,1,12.608267
-10.0,1,12.608714
-10.0,1,12.609214
-9.99,2,12.610136
-10.0,1,12.61061
-10.0,1,12.611101
-10.0,1,12.611558
-10.0,1,12.612119
-10.0,1,12.612608
-10.0,1,12.613061
-10.0,1,12.613624
-10.0,1,12.61412
-10.0,1,12.6146
-10.0,1,12.615052
-10.0,1,12.61553
-10.0,1,12.616054
-9.99,2,12.617124
-9.98,3,12.618599
-10.0,1,12.619045
-10.0,1,12.619476
-10.0,1,12.61991
-10.0,1,12.620338
-10.0,1,12.620763
-10.0,1,12.62119
-9.99,2,12.622029
-10.0,1,12.622458
-9.99,2,12.623291
-10.0,1,12.623728
-10.0,1,12.624168
-10.0,1,12.624596
-10.0,1,12.625024
-9.99,2,12.625855
-10.0,1,12.626305
-10.0,1,12.626734
-10.0,1,12.627161
-10.0,1,12.627755
-10.0,1,12.62832
-10.0,1,12.628826
-10.0,1,12.629303
-10.0,1,12.629734
-10.0,1,12.630177
-9.99,2,12.631091
-10.0,1,12.631535
-9.99,2,12.632385
-10.0,1,12.632819
-9.99,2,12.633698
-10.0,1,12.63426
-9.99,2,12.635143
-9.98,3,12.636704
-9.99,2,12.63785
-10.0,1,12.638416
-10.0,1,12.638898
-10.0,1,12.63935
-10.0,1,12.639804
-10.0,1,12.640246
-10.0,1,12.640705
-10.0,1,12.641144
-9.98,3,12.642507
-10.0,1,12.642972
-10.0,1,12.643444
-10.0,1,12.64392
-10.0,1,12.644405
-9.99,2,12.645349
-10.0,1,12.645854
-10.0,1,12.646293
-9.99,2,12.647175
-10.0,1,12.647646
-10.0,1,12.648093
-10.0,1,12.648541
-9.99,2,12.649389
-9.99,2,12.650324
-10.0,1,12.650827
-10.0,1,12.651292
-10.0,1,12.651752
-9.98,3,12.653212
-10.0,1,12.653659
-10.0,1,12.654088
-10.0,1,12.654533
-10.0,1,12.654961
-10.0,1,12.655395
-9.99,2,12.656228
-10.0,1,12.656659
-9.99,2,12.657475
-10.0,1,12.657897
-10.0,1,12.658326
-10.0,1,12.658769
-10.0,1,12.659203
-10.0,1,12.659631
-10.0,1,12.660171
-10.0,1,12.66078
-10.0,1,12.66124
-9.99,2,12.66209
-10.0,1,12.662535
-10.0,1,12.662975
-10.0,1,12.66343
-10.0,1,12.663887
-9.98,3,12.665091
-10.0,1,12.665511
-9.98,3,12.666766
-10.0,1,12.6672
-10.0,1,12.667649
-10.0,1,12.668083
-10.0,1,12.668514
-10.0,1,12.668952
-9.98,3,12.670373
-9.99,2,12.671341
-10.0,1,12.671831
-9.99,2,12.672761
-10.0,1,12.6732
-10.0,1,12.67363
-10.0,1,12.674064
-9.99,2,12.674933
-10.0,1,12.675393
-10.0,1,12.675917
-9.99,2,12.676812
-9.98,3,12.678044
-10.0,1,12.67848
-10.0,1,12.678917
-10.0,1,12.67935
-10.0,1,12.679774
-10.0,1,12.68047
-9.99,2,12.68156
-10.0,1,12.682039
-10.0,1,12.682531
-10.0,1,12.683003
-10.0,1,12.683466
-10.0,1,12.683936
-9.99,2,12.684875
-9.99,2,12.68587
-9.99,2,12.686876
-10.0,1,12.687363
-9.99,2,12.688254
-10.0,1,12.688694
-9.98,3,12.69013
-9.98,3,12.691488
