#{"t_start": 1772938840.3158221, "env_id": "None"}
r,l,t
-9.99,2,8.255834
-9.97,4,8.257499
-9.97,4,8.259173
-9.99,2,8.260012
-10.0,1,8.260449
-9.98,3,8.261685
-9.99,2,8.262541
-9.98,3,8.263835
-9.99,2,8.264669
-10.0,1,8.265108
-9.98,3,8.266358
-9.99,2,8.267226
-9.99,2,8.268049
-9.98,3,8.269283
-9.99,2,8.270128
-9.99,2,8.27097
-9.98,3,8.272211
-10.0,1,8.272643
-9.99,2,8.27346
-9.98,3,8.274714
-9.99,2,8.275592
-9.99,2,8.276426
-10.0,1,8.276856
-9.97,4,8.278441
-10.0,1,8.278874
-9.95,6,8.28156
-10.0,1,8.281993
-9.98,3,8.283266
-9.98,3,8.284524
-9.98,3,8.285752
-9.95,6,8.288433
-10.0,1,8.288867
-9.99,2,8.289696
-9.98,3,8.290938
-10.0,1,8.291368
-9.98,3,8.292613
-9.99,2,8.293441
-9.98,3,8.294678
-9.99,2,8.295525
-10.0,1,8.295977
-10.0,1,8.296405
-10.0,1,8.29685
-9.98,3,8.29808
-9.99,2,8.298924
-10.0,1,8.299348
-9.99,2,8.300184
-9.99,2,8.301063
-9.99,2,8.301886
-9.99,2,8.302722
-9.99,2,8.303545
-9.99,2,8.304387
-9.98,3,8.305637
-10.0,1,8.306066
-9.97,4,8.307667
-9.98,3,8.308918
-10.0,1,8.309359
-9.99,2,8.31019
-9.99,2,8.31102
-9.97,4,8.312641
-10.0,1,8.313069
-9.99,2,8.313915
-9.99,2,8.314737
-9.99,2,8.315559
-10.0,1,8.316003
-9.99,2,8.316847
-9.99,2,8.317702
-9.99,2,8.318527
-9.98,3,8.319748
-9.99,2,8.320582
-9.98,3,8.321826
-9.95,6,8.324577
-9.99,2,8.325461
-9.99,2,8.32632
-10.0,1,8.326741
-9.98,3,8.327957
-9.99,2,8.328787
-9.98,3,8.330024
-9.98,3,8.331275
-9.99,2,8.332115
-10.0,1,8.332538
-10.0,1,8.33297
-9.99,2,8.333849
-10.0,1,8.334278
-10.0,1,8.334721
-9.99,2,8.335552
-10.0,1,8.335971
-10.0,1,8.33639
-10.0,1,8.336813
-9.98,3,8.338065
-9.97,4,8.339702
-9.99,2,8.34055
-9.97,4,8.342193
-9.98,3,8.343441
-9.99,2,8.344276
-9.94,7,8.347291
-10.0,1,8.347724
-9.99,2,8.348558
-10.0,1,8.348982
-9.99,2,8.349817
-10.0,1,8.350236
-9.99,2,8.351058
-10.0,1,8.351499
-9.97,4,8.353142
-9.96,5,8.355193
-9.99,2,8.356034
-10.0,1,8.356463
-10.0,1,8.356891
-9.99,2,8.357709
-9.99,2,8.358538
-10.0,1,8.358969
-9.99,2,8.359825
-9.99,2,8.360719
-9.99,2,8.361688
-9.98,3,8.362926
-9.99,2,8.363738
-10.0,1,8.364172
-10.0,1,8.364589
-9.98,3,8.365791
-9.97,4,8.367386
-9.99,2,8.368212
-9.99,2,8.369019
-9.98,3,8.370217
-10.0,1,8.370793
-10.0,1,8.37138
-9.97,4,8.373296
-9.99,2,8.374185
-9.97,4,8.375958
-9.98,3,8.377237
-9.98,3,8.378441
-9.99,2,8.379282
-9.99,2,8.380108
-9.98,3,8.381371
-10.0,1,8.381809
-9.99,2,8.382655
-9.99,2,8.383481
-9.99,2,8.384305
-10.0,1,8.384726
-10.0,1,8.385144
-9.98,3,8.386374
-9.99,2,8.387192
-10.0,1,8.387613
-9.99,2,8.388426
-9.98,3,8.389676
-9.97,4,8.391348
-9.99,2,8.392222
-9.97,4,8.393847
-9.99,2,8.39468
-9.99,2,8.39552
-10.0,1,8.395953
-9.97,4,8.397568
-9.99,2,8.398396
-9.96,5,8.400584
-9.99,2,8.401423
-9.98,3,8.402653
-9.99,2,8.403472
-10.0,1,8.403894
-9.98,3,8.405126
-9.98,3,8.40638
-10.0,1,8.406806
-9.97,4,8.408434
-9.98,3,8.409662
-9.99,2,8.410506
-9.97,4,8.412122
-9.99,2,8.412944
-10.0,1,8.413373
-9.98,3,8.414608
-9.99,2,8.415434
-10.0,1,8.415858
-9.98,3,8.417081
-9.99,2,8.417917
-9.99,2,8.418752
-9.99,2,8.419586
-9.99,2,8.420406
-9.98,3,8.421631
-9.99,2,8.422439
-9.99,2,8.42328
-9.99,2,8.424089
-9.99,2,8.424899
-9.99,2,8.425734
-9.98,3,8.42696
-9.99,2,8.427777
-9.98,3,8.428989
-10.0,1,8.429407
-9.99,2,8.430218
-9.98,3,8.431448
-9.97,4,8.43308
-9.99,2,8.433913
-9.99,2,8.434745
-9.98,3,8.435957
-10.0,1,8.436377
-10.0,1,8.436795
-9.99,2,8.437612
-10.0,1,8.438043
-9.99,2,8.438862
-9.99,2,8.439714
-9.98,3,8.44094
-9.98,3,8.442147
-9.97,4,8.443743
-10.0,1,8.44416
-9.98,3,8.445379
-9.97,4,8.446953
-9.98,3,8.448166
-9.99,2,8.448983
-9.99,2,8.449807
-10.0,1,8.450226
-9.99,2,8.451045
-9.97,4,8.452659
-9.99,2,8.453483
-10.0,1,8.45391
-9.98,3,8.455138
-9.99,2,8.455974
-10.0,1,8.456395
-9.97,4,8.457974
-10.0,1,8.458402
-10.0,1,8.458822
-9.93,8,8.462202
-9.98,3,8.463424
-10.0,1,8.463859
-9.99,2,8.46468
-10.0,1,8.465342
-10.0,1,8.465836
-9.99,2,8.466678
-9.99,2,8.467502
-9.94,7,8.470409
-9.99,2,8.471227
-9.99,2,8.472036
-9.98,3,8.473253
-9.99,2,8.474072
-9.99,2,8.474881
-9.99,2,8.475697
-9.97,4,8.477272
-9.98,3,8.478478
-9.99,2,8.479692
-9.99,2,8.480587
-9.98,3,8.48192
-9.99,2,8.482779
-10.0,1,8.483219
-9.95,6,8.486354
-10.0,1,8.486809
-9.99,2,8.487647
-9.99,2,8.488481
-8.95,6,8.491499
-9.99,2,8.492563
-9.97,4,8.494649
-9.99,2,8.495557
-10.0,1,8.496017
-9.99,2,8.496885
-9.99,2,8.49774
-9.99,2,8.498574
-9.97,4,8.50101
-10.0,1,8.501495
-10.0,1,8.501957
-9.98,3,8.503198
-9.99,2,8.504027
-9.99,2,8.505204
-9.99,2,8.506108
-10.0,1,8.50653
-9.99,2,8.507343
-9.98,3,8.508559
-9.99,2,8.509709
-9.98,3,8.510991
-9.98,3,8.512245
-10.0,1,8.512703
-9.99,2,8.513707
-9.98,3,8.515225
-9.99,2,8.516079
-9.98,3,8.517345
-9.97,4,8.519242
-9.99,2,8.520216
-9.99,2,8.521117
-9.99,2,8.521962
-9.99,2,8.5228
-9.98,3,8.703678
-9.97,4,8.70568
-9.99,2,8.706563
-9.98,3,8.707888
-9.96,5,8.709962
-10.0,1,8.710384
-9.98,3,8.711623
-10.0,1,8.712062
-9.99,2,8.7129
-10.0,1,8.713564
-10.0,1,8.714139
-10.0,1,8.714629
-9.99,2,8.71556
-9.97,4,8.717264
-9.99,2,8.718116
-10.0,1,8.718549
-9.99,2,8.719385
-9.99,2,8.720212
-9.98,3,8.721487
-9.99,2,8.722336
-9.99,2,8.723173
-9.99,2,8.724027
-9.98,3,8.725269
-9.97,4,8.727062
-9.98,3,8.728291
-9.97,4,8.729959
-9.97,4,8.731602
-9.98,3,8.732844
-9.98,3,8.734116
-10.0,1,8.734545
-9.97,4,8.73614
-8.93,8,8.740066
-9.99,2,8.740927
-9.97,4,8.742645
-9.97,4,8.744281
-9.95,6,8.747035
-9.99,2,8.747894
-9.99,2,8.748737
-9.99,2,8.749585
-9.99,2,8.750433
-10.0,1,8.750882
-9.97,4,8.752515
-10.0,1,8.752952
-9.99,2,8.753838
-9.98,3,8.755097
-9.95,6,8.757672
-9.99,2,8.758502
-9.98,3,8.759798
-10.0,1,8.760233
-10.0,1,8.760666
-9.99,2,8.761503
-9.99,2,8.762339
-9.99,2,8.763165
-9.99,2,8.764022
-9.99,2,8.76486
-10.0,1,8.765291
-9.99,2,8.766142
-9.98,3,8.767372
-10.0,1,8.76781
-9.99,2,8.768641
-10.0,1,8.769071
-9.99,2,8.769898
-9.97,4,8.771509
-9.95,6,8.774238
-9.99,2,8.77509
-9.99,2,8.775943
-9.98,3,8.77718
-9.98,3,8.778405
-9.97,4,8.780078
-9.98,3,8.781343
-9.99,2,8.782179
-10.0,1,8.782603
-9.96,5,8.78479
-9.99,2,8.785617
-10.0,1,8.786046
-10.0,1,8.786477
-10.0,1,8.786922
-9.95,6,8.789434
-9.99,2,8.790268
-9.97,4,8.792059
-9.98,3,8.79334
-9.98,3,8.794561
-10.0,1,8.794994
-9.99,2,8.795857
-10.0,1,8.796289
-9.98,3,8.797497
-9.98,3,8.79871
-10.0,1,8.79913
-9.99,2,8.799988
-9.98,3,8.801213
-9.98,3,8.802451
-9.99,2,8.803283
-9.98,3,8.804522
-9.99,2,8.805344
-9.99,2,8.806187
-9.99,2,8.807024
-10.0,1,8.807447
-10.0,1,8.807882
-9.99,2,8.808738
-10.0,1,8.809168
-9.98,3,8.810384
-10.0,1,8.810805
-9.98,3,8.812034
-9.99,2,8.812882
-10.0,1,8.813317
-9.99,2,8.814177
-9.96,5,8.81623
-9.96,5,8.818423
-10.0,1,8.818857
-9.99,2,8.819687
-10.0,1,8.820108
-10.0,1,8.82054
-9.99,2,8.821392
-9.98,3,8.822622
-10.0,1,8.823051
-9.98,3,8.824296
-9.99,2,8.825152
-9.99,2,8.825999
-9.99,2,8.826849
-9.97,4,8.828487
-9.97,4,8.830096
-9.99,2,8.830934
-10.0,1,8.831363
-9.96,5,8.833382
-9.99,2,8.834235
-9.96,5,8.836319
-9.97,4,8.837978
-9.97,4,8.839664
-10.0,1,8.840096
-10.0,1,8.840541
-9.99,2,8.841398
-9.97,4,8.843099
-9.97,4,8.844722
-9.99,2,8.845577
-10.0,1,8.846019
-9.99,2,8.846855
-10.0,1,8.847284
-9.98,3,8.848524
-10.0,1,8.848944
-9.99,2,8.84976
-9.99,2,8.850611
-10.0,1,8.851028
-9.98,3,8.852265
-9.99,2,8.853103
-10.0,1,8.853525
-9.98,3,8.854737
-9.98,3,8.855998
-9.99,2,8.856823
-9.99,2,8.857645
-9.98,3,8.858897
-9.99,2,8.859733
-10.0,1,8.860178
-10.0,1,8.860609
-10.0,1,8.861033
-10.0,1,8.86147
-9.99,2,8.862314
-9.99,2,8.863167
-9.99,2,8.863991
-9.98,3,8.865242
-9.97,4,8.866867
-9.99,2,8.867688
-10.0,1,8.868115
-9.99,2,8.86895
-9.98,3,8.870145
-9.99,2,8.870967
-9.98,3,8.872188
-10.0,1,8.872634
-10.0,1,8.873062
-9.96,5,8.8752
-9.98,3,8.876399
-9.99,2,8.877252
-9.98,3,8.878472
-10.0,1,8.878893
-9.98,3,8.880096
-9.98,3,8.881341
-9.99,2,8.882172
-9.99,2,8.882994
-10.0,1,8.883426
-9.99,2,8.884247
-9.97,4,8.885862
-10.0,1,8.886291
-9.99,2,8.887124
-9.98,3,8.888377
-9.99,2,8.889215
-9.99,2,8.890049
-10.0,1,8.890784
-10.0,1,8.891289
-9.99,2,8.892189
-9.97,4,8.893898
-10.0,1,8.894339
-10.0,1,8.894773
-9.98,3,8.896006
-9.99,2,8.896841
-10.0,1,8.897266
-9.98,3,8.898514
-9.96,5,8.900773
-10.0,1,8.901309
-9.98,3,8.902608
-9.94,7,8.906089
-9.99,2,8.906923
-9.99,2,8.90777
-10.0,1,8.908226
-10.0,1,8.908658
-9.98,3,8.90986
-9.98,3,8.911301
-10.0,1,8.911793
-9.99,2,8.912669
-9.95,6,8.915844
-9.99,2,8.916726
-10.0,1,8.917159
-10.0,1,8.917586
-9.98,3,8.918789
-9.98,3,8.919988
-9.99,2,8.921118
-10.0,1,8.921668
-9.97,4,8.923491
-9.98,3,8.924798
-9.98,3,8.926158
-9.99,2,8.927052
-9.97,4,8.928686
-9.99,2,8.929523
-9.97,4,8.931202
-9.99,2,8.932024
-9.97,4,8.93368
-9.98,3,8.934959
-9.99,2,8.935779
-9.99,2,8.936591
-9.99,2,8.937443
-9.99,2,8.93853
-10.0,1,8.939034
-9.99,2,8.94002
-9.98,3,8.941369
-9.99,2,8.942229
-10.0,1,8.94268
-9.97,4,8.944356
-9.97,4,8.946017
-9.99,2,8.946843
-10.0,1,8.947288
-9.96,5,8.949615
-9.95,6,8.952439
-10.0,1,8.952882
-9.95,6,8.955544
-9.98,3,8.95694
-9.99,2,8.957884
-9.99,2,8.958788
-9.98,3,8.960244
-9.98,3,8.961513
-9.99,2,8.962351
-9.98,3,8.963557
-9.98,3,8.964927
-9.99,2,8.96584
-10.0,1,8.966282
-9.98,3,8.967501
-9.98,3,8.96869
-9.98,3,8.970093
-10.0,1,8.970532
-10.0,1,8.970957
-9.98,3,8.972171
-9.99,2,8.972994
-9.97,4,8.974676
-9.98,3,8.975952
-9.99,2,8.976796
-9.99,2,8.97762
-9.99,2,8.978457
-9.99,2,8.979495
-9.99,2,8.980323
-9.98,3,8.981541
-9.99,2,8.982368
-10.0,1,8.9828
-9.99,2,8.98366
-9.99,2,8.984473
-9.99,2,8.985288
-9.98,3,8.986484
-9.98,3,8.987773
-9.98,3,8.988954
-9.98,3,8.990606
-9.98,3,8.992006
-9.99,2,8.992842
-9.97,4,8.994595
-9.99,2,8.995467
-9.99,2,8.996304
-9.99,2,8.997114
-9.99,2,8.997912
-9.99,2,8.998718
-9.98,3,9.000183
-9.97,4,9.001917
-9.99,2,9.002744
-9.99,2,9.003618
-9.97,4,9.005316
-9.98,3,9.006579
-9.99,2,9.007427
-9.99,2,9.008464
-9.99,2,9.009333
-9.97,4,9.011027
-9.98,3,9.012269
-10.0,1,9.012738
-9.98,3,9.013938
-9.75,26,9.026834
-9.99,2,9.027676
-9.98,3,9.02888
-9.99,2,9.030276
-9.99,2,9.031454
-9.99,2,9.032441
-9.99,2,9.033342
-9.98,3,9.034629
-9.98,3,9.035867
-9.99,2,9.036739
-10.0,1,9.037177
-9.96,5,9.039298
-9.99,2,9.040394
-10.0,1,9.040864
-9.97,4,9.042553
-9.98,3,9.044081
-9.98,3,9.045413
-9.99,2,9.046325
-9.98,3,9.047549
-9.99,2,9.048388
-9.98,3,9.049894
-9.99,2,9.051056
-9.99,2,9.051956
-10.0,1,9.052402
-10.0,1,9.052832
-9.98,3,9.054161
-9.99,2,9.055163
-10.0,1,9.055617
-9.99,2,9.056502
-9.99,2,9.057494
-10.0,1,9.057945
-9.98,3,9.059201
-9.97,4,9.06087
-9.98,3,9.062116
-9.99,2,9.062976
-9.97,4,9.064589
-9.99,2,9.06541
-9.99,2,9.066263
-9.98,3,9.0675
-9.98,3,9.068735
-9.99,2,9.069555
-9.98,3,9.070845
-9.99,2,9.071866
-10.0,1,9.072396
-9.99,2,9.073249
-9.98,3,9.074513
-9.97,4,9.076156
-9.99,2,9.076997
-9.98,3,9.078204
-9.97,4,9.079811
-9.98,3,9.081054
-9.98,3,9.082262
-9.99,2,9.083087
-10.0,1,9.083518
-9.99,2,9.084366
-9.99,2,9.08523
-9.98,3,9.086464
-9.98,3,9.087731
-9.98,3,9.088984
-9.99,2,9.089823
-9.97,4,9.091454
-9.96,5,9.093481
-9.98,3,9.094759
-10.0,1,9.095181
-10.0,1,9.09563
-9.99,2,9.096453
-9.99,2,9.097302
-9.98,3,9.098538
-9.97,4,9.100234
-9.99,2,9.101064
-9.99,2,9.101909
-10.0,1,9.102333
-10.0,1,9.10276
-9.98,3,9.103989
-9.98,3,9.105219
-9.99,2,9.106075
-9.98,3,9.107309
-9.97,4,9.108997
-9.98,3,9.11024
-9.99,2,9.111078
-9.99,2,9.111932
-9.97,4,9.113556
-9.98,3,9.114773
-9.98,3,9.115996
-10.0,1,9.11643
-9.99,2,9.117303
-10.0,1,9.117725
-9.98,3,9.118988
-9.99,2,9.1198
-9.99,2,9.120637
-9.98,3,9.121872
-9.99,2,9.122718
-9.99,2,9.123543
-9.98,3,9.124814
-9.99,2,9.125654
-10.0,1,9.126085
-10.0,1,9.126521
-9.97,4,9.128257
-9.96,5,9.130284
-9.99,2,9.131143
-9.99,2,9.131981
-9.99,2,9.132828
-10.0,1,9.133262
-9.98,3,9.134474
-9.99,2,9.135323
-9.95,6,9.137936
-9.99,2,9.138774
-10.0,1,9.13922
-9.99,2,9.140059
-9.99,2,9.140917
-9.99,2,9.141756
-10.0,1,9.142197
-9.99,2,9.143024
-10.0,1,9.14346
-10.0,1,9.143883
-9.99,2,9.144718
-9.99,2,9.145586
-9.99,2,9.317183
-9.98,3,9.318541
-9.98,3,9.319783
-9.99,2,9.320607
-9.99,2,9.321453
-9.95,6,9.323995
-9.99,2,9.324833
-9.98,3,9.326094
-9.99,2,9.327276
-10.0,1,9.327749
-10.0,1,9.328216
-10.0,1,9.328677
-9.98,3,9.32994
-9.99,2,9.330778
-10.0,1,9.331205
-9.97,4,9.33291
-9.98,3,9.334181
-9.98,3,9.335417
-10.0,1,9.335861
-10.0,1,9.33629
-9.96,5,9.338555
-10.0,1,9.33898
-9.97,4,9.340661
-9.99,2,9.341488
-10.0,1,9.34194
-9.98,3,9.343158
-10.0,1,9.343579
-9.98,3,9.344789
-9.98,3,9.346028
-9.99,2,9.346853
-10.0,1,9.347273
-9.98,3,9.34849
-9.99,2,9.349305
-9.97,4,9.350991
-9.99,2,9.351809
-9.99,2,9.352641
-10.0,1,9.353061
-9.96,5,9.355308
-9.99,2,9.356133
-9.98,3,9.35736
-9.98,3,9.358578
-10.0,1,9.359005
-9.99,2,9.359993
-9.99,2,9.360934
-9.98,3,9.362227
-9.97,4,9.364398
-9.99,2,9.365246
-9.98,3,9.366521
-9.99,2,9.36736
-9.99,2,9.36817
-9.97,4,9.370112
-9.98,3,9.371651
-10.0,1,9.372203
-9.99,2,9.373045
-9.98,3,9.374286
-9.98,3,9.375561
-10.0,1,9.375983
-9.98,3,9.37718
-9.99,2,9.377996
-10.0,1,9.378414
-10.0,1,9.378824
-9.98,3,9.380048
-9.99,2,9.380864
-9.99,2,9.381691
-10.0,1,9.382109
-9.99,2,9.382918
-9.99,2,9.383753
-9.99,2,9.384561
-9.95,6,9.387022
-9.99,2,9.387853
-9.97,4,9.389793
-9.98,3,9.391066
-10.0,1,9.391525
-9.98,3,9.392769
-9.99,2,9.393582
-10.0,1,9.394002
-9.96,5,9.396097
-10.0,1,9.39653
-9.99,2,9.397375
-9.96,5,9.399592
-9.99,2,9.400919
-10.0,1,9.401401
-9.99,2,9.402279
-9.99,2,9.403232
-9.99,2,9.40435
-9.99,2,9.405225
-9.94,7,9.40817
-10.0,1,9.408605
-10.0,1,9.409038
-9.96,5,9.411922
-9.97,4,9.413949
-9.98,3,9.415384
-10.0,1,9.415822
-9.99,2,9.416666
-10.0,1,9.417104
-9.99,2,9.417958
-10.0,1,9.418386
-9.99,2,9.419218
-9.96,5,9.421686
-10.0,1,9.422157
-9.99,2,9.422993
-9.99,2,9.423866
-9.99,2,9.42472
-10.0,1,9.425156
-9.99,2,9.425986
-10.0,1,9.426402
-10.0,1,9.426817
-9.98,3,9.42802
-9.99,2,9.428854
-9.94,7,9.432172
-9.99,2,9.43321
-9.99,2,9.434096
-10.0,1,9.434563
-9.97,4,9.436161
-9.98,3,9.437394
-10.0,1,9.43784
-10.0,1,9.438271
-9.97,4,9.439922
-10.0,1,9.440441
-9.98,3,9.441811
-9.99,2,9.442674
-9.99,2,9.443518
-9.95,6,9.446321
-9.97,4,9.448186
-10.0,1,9.448643
-9.99,2,9.449484
-9.98,3,9.450729
-10.0,1,9.451162
-10.0,1,9.451596
-9.99,2,9.452466
-10.0,1,9.452897
-9.98,3,9.454154
-10.0,1,9.454628
-9.98,3,9.456154
-9.96,5,9.458465
-9.99,2,9.459433
-9.98,3,9.460723
-9.96,5,9.463301
-10.0,1,9.463832
-9.96,5,9.46606
-10.0,1,9.466528
-9.99,2,9.467353
-10.0,1,9.467773
-10.0,1,9.468192
-9.95,6,9.470677
-9.97,4,9.472537
-10.0,1,9.47298
-9.97,4,9.474684
-10.0,1,9.475143
-10.0,1,9.475596
-10.0,1,9.476037
-9.98,3,9.477303
-9.98,3,9.478578
-10.0,1,9.479034
-9.99,2,9.479883
-9.99,2,9.480702
-9.98,3,9.481915
-10.0,1,9.482643
-9.98,3,9.484231
-9.98,3,9.48587
-9.99,2,9.486764
-9.99,2,9.48767
-9.99,2,9.488499
-9.99,2,9.48938
-9.99,2,9.490211
-10.0,1,9.490653
-9.98,3,9.491885
-9.97,4,9.493747
-9.98,3,9.494978
-9.99,2,9.495877
-9.97,4,9.497498
-9.98,3,9.498746
-10.0,1,9.499182
-10.0,1,9.499615
-10.0,1,9.500109
-10.0,1,9.500549
-9.99,2,9.501784
-9.98,3,9.503371
-9.99,2,9.504323
-10.0,1,9.504772
-9.99,2,9.505643
-9.99,2,9.506484
-9.97,4,9.508129
-9.98,3,9.509411
-9.97,4,9.511028
-10.0,1,9.511453
-9.98,3,9.512731
-10.0,1,9.513174
-10.0,1,9.513626
-9.99,2,9.514469
-9.99,2,9.5153
-10.0,1,9.515737
-9.99,2,9.51657
-9.96,5,9.51867
-9.97,4,9.520364
-9.98,3,9.521595
-9.97,4,9.523249
-9.99,2,9.52409
-9.99,2,9.524959
-9.98,3,9.526229
-10.0,1,9.526661
-9.97,4,9.528286
-9.96,5,9.530385
-9.99,2,9.531231
-9.99,2,9.532136
-9.99,2,9.533153
-9.97,4,9.53504
-10.0,1,9.535497
-10.0,1,9.535941
-9.98,3,9.5372
-9.99,2,9.538064
-9.99,2,9.538906
-9.96,5,9.54107
-9.96,5,9.543076
-10.0,1,9.543519
-9.99,2,9.544343
-9.99,2,9.54516
-10.0,1,9.545597
-9.98,3,9.546812
-9.99,2,9.547649
-9.98,3,9.548855
-10.0,1,9.549273
-9.98,3,9.550513
-9.99,2,9.551337
-10.0,1,9.551776
-9.98,3,9.552994
-9.99,2,9.553818
-9.98,3,9.555041
-9.97,4,9.556825
-9.99,2,9.557657
-9.97,4,9.559289
-9.99,2,9.560113
-9.98,3,9.561328
-9.98,3,9.562548
-9.99,2,9.563381
-9.98,3,9.564599
-9.99,2,9.565426
-9.97,4,9.567033
-9.99,2,9.567865
-9.99,2,9.568705
-9.99,2,9.569531
-9.99,2,9.570393
-9.99,2,9.571234
-10.0,1,9.571655
-9.98,3,9.572876
-9.98,3,9.574086
-10.0,1,9.574523
-9.99,2,9.575361
-9.98,3,9.576581
-9.97,4,9.578185
-10.0,1,9.578612
-10.0,1,9.579037
-9.98,3,9.580268
-10.0,1,9.580712
-10.0,1,9.581143
-10.0,1,9.581561
-10.0,1,9.581982
-9.97,4,9.58361
-9.99,2,9.58444
-9.98,3,9.58565
-10.0,1,9.58607
-9.98,3,9.587308
-9.98,3,9.588529
-10.0,1,9.588971
-10.0,1,9.589393
-10.0,1,9.589811
-9.99,2,9.590641
-9.99,2,9.591462
-10.0,1,9.591892
-9.99,2,9.592711
-10.0,1,9.593148
-9.99,2,9.593969
-9.99,2,9.594781
-9.99,2,9.595616
-9.98,3,9.596819
-9.97,4,9.598604
-10.0,1,9.599032
-10.0,1,9.59945
-9.99,2,9.600275
-9.99,2,9.601097
-9.95,6,9.603564
-10.0,1,9.603988
-9.99,2,9.604819
-9.94,7,9.607931
-10.0,1,9.608358
-9.99,2,9.609188
-10.0,1,9.609608
-9.98,3,9.610852
-9.93,8,9.614252
-9.98,3,9.615483
-9.99,2,9.616311
-9.99,2,9.617172
-10.0,1,9.617599
-10.0,1,9.618022
-9.99,2,9.618876
-9.99,2,9.619701
-9.99,2,9.620553
-10.0,1,9.620981
-9.99,2,9.621796
-9.99,2,9.622631
-9.99,2,9.623445
-9.99,2,9.624274
-10.0,1,9.624716
-9.99,2,9.625597
-10.0,1,9.62602
-9.99,2,9.626867
-9.99,2,9.627679
-9.99,2,9.628489
-10.0,1,9.628917
-9.99,2,9.629874
-9.98,3,9.631562
-10.0,1,9.63206
-10.0,1,9.632532
-10.0,1,9.632991
-10.0,1,9.633438
-10.0,1,9.633892
-10.0,1,9.63433
-10.0,1,9.63477
-9.99,2,9.635621
-9.99,2,9.636495
-10.0,1,9.636942
-9.99,2,9.637782
-10.0,1,9.638212
-9.96,5,9.640712
-9.98,3,9.641979
-9.99,2,9.642815
-9.99,2,9.643637
-9.99,2,9.644461
-9.99,2,9.645279
-9.98,3,9.646492
-9.98,3,9.647686
-9.99,2,9.648503
-10.0,1,9.648939
-9.99,2,9.650044
-9.99,2,9.651051
-10.0,1,9.651643
-9.97,4,9.653411
-9.99,2,9.654339
-9.99,2,9.655178
-9.98,3,9.656463
-9.98,3,9.657715
-9.97,4,9.659564
-9.99,2,9.66059
-9.98,3,9.661849
-9.99,2,9.662834
-9.99,2,9.663832
-10.0,1,9.664349
-9.99,2,9.66522
-9.99,2,9.666094
-9.98,3,9.667366
-9.98,3,9.668591
-10.0,1,9.669007
-10.0,1,9.669435
-10.0,1,9.669859
-9.99,2,9.670695
-9.99,2,9.67167
-9.99,2,9.672652
-9.98,3,9.673955
-10.0,1,9.674392
-10.0,1,9.674821
-9.95,6,9.677479
-9.97,4,9.679113
-9.99,2,9.679952
-9.98,3,9.681172
-10.0,1,9.681632
-9.99,2,9.682529
-9.99,2,9.683456
-9.99,2,9.684302
-10.0,1,9.684756
-9.98,3,9.68599
-10.0,1,9.686415
-9.98,3,9.687652
-10.0,1,9.688079
-9.99,2,9.68891
-9.98,3,9.690124
-9.98,3,9.691407
-9.99,2,9.692281
-9.99,2,9.693144
-9.98,3,9.694347
-9.99,2,9.695165
-9.99,2,9.696005
-10.0,1,9.696431
-10.0,1,9.696849
-9.98,3,9.69807
-9.98,3,9.699313
-9.99,2,9.700161
-9.98,3,9.701412
-9.99,2,9.702235
-10.0,1,9.702652
-10.0,1,9.703089
-9.99,2,9.703907
-9.99,2,9.704922
-10.0,1,9.705443
-9.99,2,9.706301
-9.97,4,9.707935
-9.99,2,9.708788
-9.98,3,9.710018
-10.0,1,9.710437
-10.0,1,9.710856
-9.99,2,9.711668
-9.98,3,9.712934
-9.99,2,9.713745
-10.0,1,9.714292
-9.97,4,9.716306
-9.99,2,9.717168
-9.99,2,9.717974
-9.98,3,9.719252
-9.96,5,9.721332
-10.0,1,9.721756
-9.97,4,9.723435
-10.0,1,9.723966
-9.97,4,9.725885
-10.0,1,9.726323
-9.99,2,9.727152
-9.99,2,9.728
-9.99,2,9.728832
-9.98,3,9.730047
-9.99,2,9.730892
-9.99,2,9.731887
-10.0,1,9.732372
-9.99,2,9.733287
-10.0,1,9.733734
-9.98,3,9.73498
-10.0,1,9.735407
-9.98,3,9.736663
-9.99,2,9.737509
-9.99,2,9.738341
-9.99,2,9.739313
-10.0,1,9.739837
-9.99,2,9.740753
-9.99,2,9.741622
-10.0,1,9.742048
-10.0,1,9.742475
-9.97,4,9.74413
-9.98,3,9.745361
-9.98,3,9.74676
-9.99,2,9.747937
-10.0,1,9.748366
-9.99,2,9.749184
-10.0,1,9.749624
-10.0,1,9.750069
-10.0,1,9.750485
-9.99,2,9.751286
-9.98,3,9.752463
-9.99,2,9.753288
-9.99,2,9.754135
-9.98,3,9.755331
-9.97,4,9.757155
-9.98,3,9.758429
-9.97,4,9.760055
-10.0,1,9.760474
-9.99,2,9.761272
-10.0,1,9.761687
-9.95,6,9.941025
-10.0,1,9.941522
-9.97,4,9.943198
-10.0,1,9.943634
-9.99,2,9.944458
-9.98,3,9.945733
-10.0,1,9.94615
-9.94,7,9.949237
-9.99,2,9.950285
-9.99,2,9.9512
-10.0,1,9.951647
-10.0,1,9.952109
-9.99,2,9.952957
-9.97,4,9.954618
-10.0,1,9.955044
-9.92,9,9.95947
-9.99,2,9.960361
-9.98,3,9.961656
-9.99,2,9.962537
-9.99,2,9.963388
-9.99,2,9.96421
-9.97,4,9.96621
-9.98,3,9.96757
-9.99,2,9.968422
-10.0,1,9.968858
