#{"t_start": 1772940470.289312, "env_id": "None"}
r,l,t
-10.0,1,9.489434
-9.98,3,9.490695
-9.99,2,9.491527
-9.98,3,9.492909
-9.99,2,9.493738
-9.99,2,9.494599
-9.99,2,9.495613
-10.0,1,9.496043
-10.0,1,9.496458
-9.97,4,9.498089
-9.99,2,9.498916
-10.0,1,9.49934
-9.98,3,9.500565
-9.98,3,9.50215
-9.98,3,9.503509
-9.99,2,9.504375
-9.99,2,9.505208
-9.98,3,9.50645
-9.98,3,9.507695
-9.95,6,9.510484
-9.99,2,9.511338
-9.98,3,9.512592
-9.96,5,9.514755
-9.98,3,9.515976
-9.95,6,9.695906
-10.0,1,9.696524
-9.96,5,9.698946
-9.98,3,9.700226
-9.99,2,9.701126
-9.99,2,9.702126
-9.98,3,9.704067
-10.0,1,9.704605
-9.99,2,9.705528
-9.99,2,9.706395
-9.99,2,9.707244
-10.0,1,9.707676
-10.0,1,9.708134
-9.99,2,9.708976
-9.97,4,9.710663
-10.0,1,9.711093
-9.99,2,9.711923
-9.97,4,9.713948
-9.99,2,9.714985
-9.98,3,9.716304
-9.98,3,9.717734
-9.99,2,9.718589
-9.99,2,9.719433
-9.99,2,9.720834
-9.97,4,9.722544
-9.98,3,9.724393
-10.0,1,9.725013
-9.99,2,9.725921
-9.99,2,9.726771
-9.98,3,9.728036
-9.98,3,9.729304
-10.0,1,9.729737
-9.96,5,9.731844
-10.0,1,9.732291
-10.0,1,9.732719
-9.97,4,9.734512
-9.98,3,9.735771
-9.97,4,9.737459
-9.99,2,9.738292
-10.0,1,9.738731
-9.96,5,9.740772
-9.98,3,9.742021
-10.0,1,9.742448
-10.0,1,9.742874
-9.92,9,9.747671
-9.99,2,9.748672
-9.98,3,9.750154
-9.98,3,9.751368
-10.0,1,9.751794
-10.0,1,9.752237
-9.98,3,9.753761
-10.0,1,9.754388
-9.99,2,9.755352
-10.0,1,9.755819
-9.97,4,9.757845
-9.95,6,9.760467
-9.97,4,9.762082
-9.98,3,9.763294
-9.99,2,9.764386
-10.0,1,9.764851
-9.94,7,9.767797
-9.98,3,9.76901
-10.0,1,9.769448
-9.96,5,9.771561
-9.98,3,9.772797
-9.99,2,9.773918
-9.99,2,9.775046
-9.97,4,9.777043
-10.0,1,9.777499
-9.96,5,9.780073
-9.91,10,9.784777
-9.99,2,9.785726
-9.98,3,9.7873
-10.0,1,9.787756
-9.99,2,9.788615
-9.99,2,9.789472
-9.96,5,9.792255
-9.97,4,9.794287
-9.97,4,9.796097
-9.99,2,9.796961
-9.97,4,9.798632
-9.99,2,9.799447
-9.97,4,9.801052
-10.0,1,9.801477
-9.98,3,9.802704
-9.99,2,9.803517
-9.98,3,9.80512
-9.98,3,9.806483
-9.99,2,9.807312
-9.99,2,9.808164
-9.99,2,9.808977
-9.99,2,9.80982
-9.97,4,9.811479
-10.0,1,9.811901
-9.97,4,9.8135
-9.99,2,9.814349
-9.97,4,9.816008
-9.98,3,9.81721
-9.97,4,9.81885
-9.98,3,9.82042
-9.98,3,9.821763
-9.97,4,9.823517
-9.99,2,9.824367
-10.0,1,9.824808
-9.98,3,9.826025
-9.95,6,9.828858
-9.96,5,9.831515
-9.98,3,9.832735
-10.0,1,9.833191
-10.0,1,9.833619
-9.96,5,9.835606
-9.96,5,9.837686
-9.99,2,9.8385
-10.0,1,9.839013
-9.98,3,9.840686
-9.98,3,9.842048
-9.99,2,9.842907
-9.98,3,9.84438
-9.98,3,9.84572
-9.98,3,9.846999
-10.0,1,9.847444
-9.98,3,9.848715
-9.97,4,9.850528
-9.98,3,9.85192
-9.99,2,9.852763
-9.99,2,9.853609
-9.99,2,9.854429
-10.0,1,9.854853
-9.97,4,9.85649
-10.0,1,9.856925
-9.97,4,9.858529
-9.98,3,9.859962
-9.97,4,9.862042
-10.0,1,9.862583
-9.99,2,9.863434
-9.98,3,9.864694
-9.98,3,9.865931
-10.0,1,9.866345
-10.0,1,9.866783
-9.98,3,9.867992
-9.97,4,9.869745
-9.99,2,9.87076
-9.99,2,9.871677
-9.99,2,9.872733
-9.98,3,9.874136
-10.0,1,9.874582
-9.99,2,9.875417
-9.99,2,9.876283
-9.98,3,9.877533
-10.0,1,9.877978
-9.97,4,9.879859
-10.0,1,9.880422
-9.99,2,9.881435
-9.96,5,9.883587
-10.0,1,9.884017
-9.99,2,9.884873
-9.99,2,9.885716
-9.99,2,9.886531
-9.99,2,9.887341
-9.99,2,9.888157
-10.0,1,9.888577
-9.98,3,9.88982
-9.99,2,9.890651
-9.98,3,9.891866
-10.0,1,9.892317
-10.0,1,9.892732
-10.0,1,9.893168
-9.98,3,9.894365
-9.99,2,9.895183
-10.0,1,9.895605
-9.98,3,9.896856
-10.0,1,9.897299
-9.98,3,9.898534
-9.99,2,9.899356
-9.97,4,9.900971
-9.99,2,9.901827
-9.95,6,9.904337
-9.98,3,9.905598
-10.0,1,9.906038
-10.0,1,9.906656
-9.99,2,9.907803
-9.96,5,9.910191
-9.99,2,9.911103
-9.98,3,9.912339
-10.0,1,9.91276
-9.99,2,9.913579
-10.0,1,9.914105
-9.98,3,9.915373
-9.97,4,9.917093
-9.98,3,9.918638
-9.99,2,9.919489
-9.99,2,9.92031
-10.0,1,9.920735
-9.97,4,9.922286
-9.99,2,9.923125
-9.96,5,9.925083
-9.98,3,9.926268
-9.99,2,9.927456
-9.98,3,9.928837
-10.0,1,9.929337
-9.98,3,9.930593
-9.99,2,9.931389
-9.98,3,9.932879
-9.99,2,9.933938
-9.99,2,9.934812
-10.0,1,9.935283
-9.99,2,9.936136
-9.99,2,9.937316
-9.99,2,9.9382
-9.97,4,9.939781
-10.0,1,9.94021
-9.99,2,9.941035
-9.99,2,9.941901
-9.97,4,9.943515
-9.96,5,9.94559
-9.98,3,9.947087
-10.0,1,9.947575
-9.98,3,9.948807
-9.96,5,9.950821
-10.0,1,9.951244
-9.99,2,9.952073
-9.98,3,9.953296
-9.97,4,9.954917
-9.98,3,9.956138
-10.0,1,9.95667
-9.99,2,9.957729
-9.95,6,9.960759
-9.98,3,9.962138
-10.0,1,9.962584
-10.0,1,9.963018
-9.99,2,9.963887
-9.98,3,9.965119
-9.98,3,9.966352
-9.97,4,9.968381
-9.99,2,9.969312
-9.99,2,9.970158
-9.96,5,9.972203
-9.96,5,9.974546
-9.99,2,9.975369
-9.98,3,9.976588
-9.99,2,9.977616
-9.98,3,9.979058
-9.99,2,9.979899
-9.98,3,9.981131
-9.99,2,9.981938
-9.95,6,9.984342
-9.97,4,9.98596
-9.99,2,9.986908
-9.98,3,9.988253
-9.99,2,9.989099
-9.97,4,9.990838
-9.96,5,9.993131
-9.99,2,9.994137
-9.99,2,9.995041
-9.99,2,9.995905
-9.98,3,9.997273
-10.0,1,9.997756
-9.97,4,9.999604
-9.99,2,10.000512
-9.98,3,10.00182
-9.97,4,10.003506
-9.98,3,10.00491
-9.97,4,10.006546
-9.94,7,10.009826
-9.99,2,10.01072
-9.98,3,10.01195
-9.97,4,10.013527
-9.98,3,10.01498
-9.98,3,10.016215
-10.0,1,10.016629
-9.98,3,10.018049
-10.0,1,10.018564
-9.97,4,10.020223
-9.99,2,10.021086
-9.99,2,10.021922
-9.96,5,10.024289
-9.99,2,10.025172
-9.97,4,10.026805
-9.96,5,10.029272
-9.99,2,10.030129
-9.99,2,10.030968
-9.99,2,10.031896
-10.0,1,10.032548
-9.97,4,10.034259
-9.96,5,10.03646
-10.0,1,10.03689
-10.0,1,10.037468
-9.97,4,10.039319
-9.97,4,10.040995
-9.99,2,10.04183
-10.0,1,10.042249
-10.0,1,10.042673
-9.97,4,10.044394
-9.99,2,10.045633
-9.91,10,10.050304
-10.0,1,10.050741
-9.97,4,10.052458
-10.0,1,10.052918
-10.0,1,10.053358
-9.99,2,10.054185
-9.96,5,10.056218
-9.98,3,10.057466
-10.0,1,10.057889
-9.99,2,10.058707
-9.98,3,10.060007
-9.99,2,10.060879
-9.98,3,10.06212
-9.97,4,10.064006
-9.99,2,10.06488
-10.0,1,10.065329
-9.98,3,10.066553
-9.98,3,10.067742
-9.98,3,10.068962
-9.99,2,10.070031
-9.97,4,10.071803
-9.99,2,10.072643
-9.94,7,10.075998
-9.98,3,10.077286
-9.98,3,10.078539
-9.98,3,10.079786
-9.97,4,10.081502
-10.0,1,10.081994
-9.98,3,10.083415
-9.98,3,10.084657
-9.97,4,10.086324
-9.88,13,10.09316
-10.0,1,10.09363
-9.99,2,10.094496
-9.99,2,10.095338
-9.99,2,10.096169
-9.98,3,10.097406
-9.98,3,10.098655
-9.99,2,10.099479
-9.99,2,10.100304
-10.0,1,10.100735
-9.97,4,10.102529
-9.96,5,10.104476
-10.0,1,10.104904
-9.98,3,10.106148
-9.99,2,10.106966
-9.99,2,10.107778
-9.99,2,10.108588
-9.97,4,10.110194
-9.99,2,10.111185
-9.97,4,10.112993
-9.99,2,10.113848
-9.98,3,10.115069
-9.98,3,10.116292
-9.97,4,10.118196
-9.99,2,10.119103
-10.0,1,10.119554
-9.98,3,10.120772
-9.99,2,10.121607
-9.98,3,10.122842
-9.99,2,10.123682
-10.0,1,10.124103
-10.0,1,10.124529
-10.0,1,10.124948
-9.97,4,10.126965
-10.0,1,10.127444
-9.99,2,10.128328
-9.98,3,10.129552
-9.99,2,10.130366
-9.98,3,10.131602
-9.99,2,10.13242
-9.99,2,10.133222
-9.98,3,10.134418
-9.99,2,10.135263
-9.97,4,10.137223
-9.99,2,10.138205
-10.0,1,10.138642
-9.99,2,10.139515
-9.98,3,10.140852
-9.96,5,10.14301
-10.0,1,10.143467
-9.96,5,10.145459
-10.0,1,10.145871
-9.98,3,10.14737
-9.99,2,10.148292
-9.96,5,10.323079
-9.99,2,10.324207
-9.97,4,10.326146
-9.97,4,10.327814
-9.98,3,10.329028
-9.99,2,10.32986
-9.98,3,10.331101
-9.98,3,10.332349
-9.98,3,10.334207
-9.99,2,10.33507
-9.98,3,10.336673
-9.99,2,10.337553
-9.97,4,10.339233
-10.0,1,10.339704
-9.97,4,10.341316
-9.97,4,10.34313
-9.99,2,10.343996
-9.99,2,10.344822
-10.0,1,10.345256
-9.97,4,10.346859
-9.98,3,10.348145
-9.99,2,10.348961
-9.99,2,10.349783
-9.96,5,10.352004
-9.99,2,10.353339
-9.97,4,10.35525
-9.99,2,10.356128
-9.97,4,10.357814
-10.0,1,10.358254
-9.99,2,10.3591
-10.0,1,10.359544
-9.99,2,10.360357
-9.98,3,10.361587
-9.96,5,10.364108
-10.0,1,10.3647
-9.99,2,10.365922
-9.99,2,10.366944
-9.98,3,10.368158
-9.97,4,10.369738
-9.99,2,10.371041
-9.98,3,10.372312
-8.96,5,10.374767
-9.98,3,10.376071
-9.98,3,10.377316
-9.99,2,10.378156
-9.99,2,10.37898
-9.91,10,10.384959
-9.99,2,10.385806
-9.98,3,10.387038
-10.0,1,10.387455
-9.99,2,10.388273
-9.94,7,10.391491
-10.0,1,10.391913
-9.98,3,10.393382
-9.94,7,10.396706
-9.97,4,10.398348
-9.98,3,10.399605
-10.0,1,10.40006
-9.98,3,10.401402
-9.95,6,10.404446
-9.98,3,10.405658
-9.99,2,10.406474
-9.96,5,10.408546
-9.98,3,10.409893
-9.99,2,10.410883
-10.0,1,10.411351
-9.97,4,10.413019
-9.96,5,10.415068
-9.99,2,10.415887
-9.99,2,10.416717
-9.99,2,10.417553
-9.97,4,10.419214
-10.0,1,10.419642
-9.99,2,10.42071
-9.96,5,10.423022
-9.97,4,10.425012
-9.98,3,10.426338
-10.0,1,10.426792
-9.96,5,10.428817
-9.99,2,10.429643
-9.98,3,10.43089
-9.99,2,10.431731
-9.99,2,10.432558
-9.98,3,10.433778
-10.0,1,10.434202
-10.0,1,10.434665
-9.99,2,10.435494
-9.98,3,10.436713
-9.98,3,10.437907
-9.99,2,10.438741
-9.99,2,10.439573
-10.0,1,10.440002
-9.99,2,10.440823
-9.92,9,10.444804
-10.0,1,10.445228
-9.99,2,10.446047
-9.98,3,10.447282
-9.96,5,10.449257
-9.99,2,10.450073
-9.98,3,10.451436
-9.95,6,10.45428
-9.99,2,10.4551
-9.98,3,10.456351
-9.99,2,10.457169
-9.99,2,10.457987
-9.96,5,10.460257
-10.0,1,10.46073
-9.98,3,10.461998
-9.96,5,10.464041
-9.99,2,10.464919
-9.99,2,10.465752
-9.98,3,10.466968
-9.96,5,10.469095
-9.98,3,10.470315
-9.99,2,10.471141
-9.97,4,10.472784
-9.93,8,10.476257
-9.98,3,10.477501
-9.96,5,10.479505
-9.99,2,10.480327
-9.98,3,10.481575
-9.99,2,10.482394
-9.96,5,10.484407
-9.99,2,10.485243
-9.98,3,10.48647
-9.99,2,10.487277
-9.99,2,10.488091
-9.99,2,10.488907
-9.99,2,10.489767
-9.96,5,10.491806
-9.99,2,10.492626
-9.96,5,10.494776
-10.0,1,10.495197
-9.98,3,10.496393
-10.0,1,10.496814
-9.98,3,10.49804
-9.99,2,10.498855
-9.98,3,10.500053
-9.97,4,10.501677
-10.0,1,10.502102
-9.99,2,10.502911
-9.95,6,10.505431
-9.97,4,10.50705
-10.0,1,10.50747
-9.98,3,10.508687
-9.99,2,10.509526
-10.0,1,10.50996
-9.97,4,10.511555
-9.99,2,10.512354
-9.99,2,10.513165
-9.96,5,10.515161
-9.97,4,10.516741
-10.0,1,10.517165
-9.98,3,10.518398
-9.99,2,10.51924
-9.99,2,10.520058
-9.96,5,10.522115
-9.97,4,10.523705
-9.98,3,10.524913
-9.98,3,10.526158
-9.98,3,10.527364
-9.99,2,10.5282
-9.99,2,10.529012
-10.0,1,10.529432
-9.99,2,10.530257
-9.96,5,10.532244
-9.97,4,10.533865
-9.97,4,10.535498
-9.99,2,10.536324
-9.99,2,10.537133
-9.98,3,10.538521
-9.99,2,10.539367
-9.99,2,10.540215
-9.99,2,10.541018
-10.0,1,10.541441
-10.0,1,10.541866
-9.97,4,10.543457
-9.96,5,10.545581
-9.96,5,10.547564
-9.98,3,10.548764
-9.98,3,10.549954
-9.96,5,10.5521
-9.99,2,10.552932
-9.99,2,10.553836
-9.97,4,10.555432
-9.99,2,10.556316
-9.97,4,10.557916
-9.98,3,10.559109
-9.98,3,10.560323
-10.0,1,10.56076
-10.0,1,10.561201
-9.99,2,10.562061
-10.0,1,10.562499
-9.98,3,10.564095
-9.97,4,10.566278
-10.0,1,10.566719
-9.99,2,10.567539
-9.97,4,10.569205
-9.99,2,10.570019
-9.99,2,10.570815
-9.98,3,10.57199
-9.96,5,10.574553
-9.97,4,10.576359
-9.99,2,10.577268
-9.99,2,10.578113
-9.99,2,10.578943
-9.99,2,10.579767
-9.96,5,10.581838
-9.97,4,10.583487
-9.96,5,10.585536
-9.99,2,10.586408
-9.98,3,10.587604
-10.0,1,10.588027
-9.98,3,10.589398
-10.0,1,10.589865
-9.98,3,10.591054
-9.99,2,10.591865
-9.99,2,10.592684
-10.0,1,10.593119
-9.98,3,10.594398
-9.98,3,10.595595
-10.0,1,10.596022
-9.99,2,10.596833
-9.97,4,10.598642
-9.99,2,10.599456
-9.98,3,10.600654
-9.98,3,10.602094
-9.99,2,10.603037
-9.98,3,10.604309
-9.97,4,10.606001
-9.97,4,10.60768
-9.99,2,10.608501
-9.99,2,10.609442
-9.99,2,10.6103
-9.97,4,10.612017
-9.99,2,10.612862
-9.98,3,10.614094
-10.0,1,10.614522
-9.97,4,10.616142
-9.99,2,10.616958
-10.0,1,10.617383
-9.98,3,10.618606
-9.98,3,10.61981
-10.0,1,10.620235
-9.99,2,10.621057
-9.98,3,10.622266
-9.99,2,10.623121
-9.99,2,10.623958
-9.99,2,10.624771
-10.0,1,10.625197
-9.99,2,10.626016
-9.98,3,10.627251
-9.96,5,10.629323
-9.98,3,10.630536
-9.94,7,10.633379
-9.97,4,10.634957
-10.0,1,10.635378
-9.97,4,10.637023
-9.97,4,10.638674
-9.98,3,10.639931
-10.0,1,10.640354
-9.99,2,10.641169
-9.96,5,10.643618
-9.97,4,10.645398
-9.98,3,10.646618
-10.0,1,10.647046
-9.98,3,10.648282
-9.97,4,10.649895
-9.98,3,10.651121
-9.98,3,10.652407
-9.97,4,10.654285
-9.97,4,10.655913
-9.98,3,10.657134
-9.99,2,10.657964
-9.99,2,10.658782
-9.99,2,10.659607
-9.95,6,10.662152
-9.99,2,10.662984
-10.0,1,10.663409
-10.0,1,10.663835
-9.97,4,10.665436
-10.0,1,10.665863
-9.99,2,10.666677
-9.99,2,10.667493
-9.96,5,10.669514
-10.0,1,10.669934
-9.98,3,10.671145
-9.99,2,10.671959
-9.98,3,10.673175
-10.0,1,10.673611
-9.98,3,10.674812
-9.99,2,10.675621
-9.98,3,10.676883
-9.99,2,10.677789
-9.99,2,10.678605
-9.99,2,10.679444
-10.0,1,10.679867
-9.98,3,10.681091
-9.98,3,10.682312
-9.99,2,10.683122
-10.0,1,10.68354
-9.99,2,10.684487
-9.94,7,10.68749
-9.98,3,10.688699
-9.99,2,10.689521
-9.98,3,10.690752
-9.95,6,10.693422
-9.99,2,10.694299
-9.99,2,10.695139
-10.0,1,10.695565
-9.96,5,10.697678
-9.97,4,10.699289
-10.0,1,10.69971
-9.99,2,10.700525
-10.0,1,10.70095
-9.96,5,10.703177
-9.99,2,10.703998
-9.97,4,10.70564
-9.98,3,10.706994
-9.99,2,10.707945
-9.98,3,10.709201
-9.99,2,10.710064
-9.97,4,10.711735
-9.99,2,10.712559
-9.98,3,10.713769
-9.99,2,10.714604
-9.98,3,10.715841
-10.0,1,10.716265
-9.98,3,10.717461
-10.0,1,10.717907
-9.95,6,10.720663
-9.99,2,10.721676
-10.0,1,10.722122
-9.98,3,10.723318
-9.98,3,10.724528
-10.0,1,10.724945
-9.97,4,10.726525
-9.99,2,10.727338
-9.99,2,10.728156
-9.98,3,10.729363
-9.93,8,10.733512
-9.98,3,10.734728
-10.0,1,10.735162
-9.97,4,10.736773
-9.99,2,10.737605
-9.96,5,10.73962
-10.0,1,10.740044
-9.99,2,10.740879
-10.0,1,10.741736
-9.98,3,10.743225
-9.99,2,10.744087
-9.99,2,10.745042
-9.97,4,10.746764
-9.98,3,10.748016
-9.96,5,10.750037
-9.98,3,10.751521
-9.97,4,10.753415
-9.96,5,10.755514
-9.99,2,10.75648
-9.95,6,10.759082
-9.99,2,10.759973
-9.99,2,10.760837
-9.99,2,10.761664
-9.99,2,10.762488
-10.0,1,10.762912
-9.99,2,10.933174
-9.99,2,10.934125
-9.95,6,10.936764
-9.99,2,10.937592
-10.0,1,10.938038
-9.95,6,10.940772
-10.0,1,10.941201
-9.99,2,10.942017
-9.98,3,10.943688
-10.0,1,10.944244
-9.96,5,10.946431
-9.96,5,10.948667
-9.98,3,10.949937
-9.99,2,10.950768
-9.98,3,10.952336
-9.98,3,10.953653
-9.97,4,10.955315
-9.99,2,10.956177
-9.97,4,10.957796
-10.0,1,10.958223
-10.0,1,10.958648
-9.99,2,10.959528
-9.98,3,10.960975
-9.99,2,10.961853
-9.97,4,10.96353
-9.97,4,10.96523
-9.94,7,10.96835
-9.98,3,10.969638
-9.98,3,10.970884
-9.99,2,10.9717
-9.98,3,10.972926
-9.97,4,10.974538
-9.98,3,10.975736
-9.98,3,10.976943
-9.98,3,10.978198
-9.99,2,10.979004
-9.97,4,10.980664
-9.99,2,10.981512
-9.97,4,10.983133
-9.98,3,10.984334
-9.98,3,10.985558
-9.99,2,10.986406
-9.97,4,10.988
-9.98,3,10.989209
-9.92,9,10.993163
-9.97,4,10.994794
-9.93,8,10.998222
-9.97,4,10.999831
-9.99,2,11.000647
-6.78,23,11.011352
-9.98,3,11.012578
-9.95,6,11.015045
-9.95,6,11.017563
-9.99,2,11.018402
-10.0,1,11.018826
-9.97,4,11.020433
-9.98,3,11.021634
-9.97,4,11.023227
-10.0,1,11.023646
-9.99,2,11.024474
-9.97,4,11.026075
-9.98,3,11.027279
-10.0,1,11.027702
-9.96,5,11.029703
-9.98,3,11.030897
-10.0,1,11.031315
-9.97,4,11.032883
-9.99,2,11.033687
-9.97,4,11.035298
-9.98,3,11.036548
-10.0,1,11.036964
-9.99,2,11.03777
-9.99,2,11.038779
-9.97,4,11.040398
-10.0,1,11.040832
-9.99,2,11.041639
-9.97,4,11.043278
-9.99,2,11.044117
-9.99,2,11.044953
-9.97,4,11.046516
-9.97,4,11.048298
-9.98,3,11.049651
-9.98,3,11.05088
-9.95,6,11.05338
-9.98,3,11.054603
-10.0,1,11.05502
-9.98,3,11.05626
-9.99,2,11.057099
-9.99,2,11.057928
-9.96,5,11.059944
-10.0,1,11.060371
-10.0,1,11.060817
-9.98,3,11.062043
-9.97,4,11.063635
-9.98,3,11.06488
-9.99,2,11.065719
-10.0,1,11.066139
-9.98,3,11.067332
-9.98,3,11.068563
-10.0,1,11.069005
-9.97,4,11.070621
-9.97,4,11.072534
-9.97,4,11.07425
-9.99,2,11.07507
-9.99,2,11.075904
-9.99,2,11.076738
-9.98,3,11.078005
-9.98,3,11.079187
-9.97,4,11.080769
-9.98,3,11.081993
-9.97,4,11.083597
-9.92,9,11.087392
-9.99,2,11.088209
-10.0,1,11.088628
-9.99,2,11.089454
-9.99,2,11.090292
-9.95,6,11.09292
-9.97,4,11.094525
-9.99,2,11.095334
-9.92,9,11.099106
-9.99,2,11.099923
-10.0,1,11.100343
-9.99,2,11.101173
-9.93,8,11.104653
-9.99,2,11.105467
-9.99,2,11.106285
-9.99,2,11.107115
-9.98,3,11.10831
-9.99,2,11.109141
-9.97,4,11.110784
-9.97,4,11.112369
-9.97,4,11.113934
-9.98,3,11.115135
-9.99,2,11.11595
-9.97,4,11.117526
-9.98,3,11.118739
-9.96,5,11.120776
-9.99,2,11.121589
-10.0,1,11.12201
-9.98,3,11.123215
-9.98,3,11.124411
-9.96,5,11.126356
-10.0,1,11.126778
-9.96,5,11.128835
-9.99,2,11.129648
-9.99,2,11.130453
-9.99,2,11.131295
-9.89,12,11.136793
-10.0,1,11.137223
-9.98,3,11.138412
-10.0,1,11.13884
-9.98,3,11.140075
-9.96,5,11.14217
-9.98,3,11.143393
-9.98,3,11.144631
-9.99,2,11.145442
-9.99,2,11.14625
-9.99,2,11.147039
-9.98,3,11.148261
-9.98,3,11.149458
-9.98,3,11.150645
-9.97,4,11.152216
-9.97,4,11.153828
-9.99,2,11.15464
-9.94,7,11.157759
-9.98,3,11.158943
-9.97,4,11.160559
-9.97,4,11.162155
-9.99,2,11.162967
-9.99,2,11.16377
-9.99,2,11.164606
-10.0,1,11.165022
-9.99,2,11.16583
-10.0,1,11.166246
-9.99,2,11.167052
-9.97,4,11.168661
-9.97,4,11.170258
-9.96,5,11.172212
-9.99,2,11.17305
-10.0,1,11.173478
-9.99,2,11.174284
-9.97,4,11.175862
-9.98,3,11.177078
-9.96,5,11.179105
-10.0,1,11.179522
-10.0,1,11.179938
-9.95,6,11.182688
-9.96,5,11.184703
-10.0,1,11.185146
-9.98,3,11.186372
-9.99,2,11.18718
-9.98,3,11.188371
-9.97,4,11.189977
-9.98,3,11.19118
-9.98,3,11.192386
-9.97,4,11.194002
-9.96,5,11.196006
-9.98,3,11.197211
-10.0,1,11.19763
-9.91,10,11.202111
-9.98,3,11.203415
-9.98,3,11.204662
-9.97,4,11.206321
-9.94,7,11.209352
-9.96,5,11.211958
-9.96,5,11.214178
-9.97,4,11.216031
-9.98,3,11.217271
-9.97,4,11.218906
-9.97,4,11.220501
-9.98,3,11.221962
-10.0,1,11.222499
-9.95,6,11.225013
-10.0,1,11.225435
-9.93,8,11.22908
-9.96,5,11.231232
-9.96,5,11.233428
-9.97,4,11.235051
-9.99,2,11.235911
-9.97,4,11.237542
-9.98,3,11.238749
-9.99,2,11.239569
-9.98,3,11.240771
-9.98,3,11.24198
-10.0,1,11.242399
-9.95,6,11.244975
-9.99,2,11.245819
-9.96,5,11.247851
-9.98,3,11.249085
-9.95,6,11.251945
-10.0,1,11.252416
-9.98,3,11.253798
-9.99,2,11.254666
-9.98,3,11.25589
-10.0,1,11.256359
-9.98,3,11.257759
-9.9,11,11.263323
-9.97,4,11.265114
-9.99,2,11.266851
-9.97,4,11.268454
-9.98,3,11.269958
-9.95,6,11.272519
-10.0,1,11.272977
-9.98,3,11.274183
-9.98,3,11.275388
-9.98,3,11.27657
-10.0,1,11.277006
-9.98,3,11.278211
-9.99,2,11.279425
-9.99,2,11.280383
-9.99,2,11.281382
-9.97,4,11.283042
-9.98,3,11.284265
-9.96,5,11.286284
-9.97,4,11.28789
-9.98,3,11.289308
-9.97,4,11.290927
-9.96,5,11.292917
-10.0,1,11.293345
-9.96,5,11.295395
-9.99,2,11.296275
-9.95,6,11.298874
-9.99,2,11.299748
-9.97,4,11.301576
-9.98,3,11.302924
-10.0,1,11.303367
-10.0,1,11.303793
-9.99,2,11.304634
-9.94,7,11.30793
-9.98,3,11.309214
-9.97,4,11.311348
-9.96,5,11.313902
-9.99,2,11.314806
-9.98,3,11.316064
-9.99,2,11.316946
-10.0,1,11.31738
-9.99,2,11.31825
-9.98,3,11.319455
-9.96,5,11.321757
-9.97,4,11.323427
-9.99,2,11.324285
-9.96,5,11.326559
-9.99,2,11.327434
-9.99,2,11.328278
-9.99,2,11.329102
-10.0,1,11.329527
-9.97,4,11.331676
-10.0,1,11.332238
-10.0,1,11.332726
-9.98,3,11.334048
-9.96,5,11.336213
-10.0,1,11.33665
-9.97,4,11.338203
-9.99,2,11.339034
-9.98,3,11.340246
-9.98,3,11.341831
-9.98,3,11.343213
-9.93,8,11.346656
-9.97,4,11.348283
-9.98,3,11.349529
-9.97,4,11.351366
-9.95,6,11.353917
-9.98,3,11.355092
-9.97,4,11.356728
-10.0,1,11.357156
-10.0,1,11.357577
-9.98,3,11.358824
-9.95,6,11.361572
-9.98,3,11.3628
-10.0,1,11.36322
-9.99,2,11.364016
-9.96,5,11.365989
-9.98,3,11.367204
-9.98,3,11.368462
-9.98,3,11.543488
-9.98,3,11.545305
-9.99,2,11.546418
-9.99,2,11.547331
-9.97,4,11.549018
-9.98,3,11.550254
-9.99,2,11.551111
-9.97,4,11.552762
-9.99,2,11.553974
-9.98,3,11.555324
-9.96,5,11.557625
-9.98,3,11.558912
-9.99,2,11.560531
-9.97,4,11.562251
-10.0,1,11.562708
-9.99,2,11.563538
-9.99,2,11.564367
-9.98,3,11.565922
-9.96,5,11.568236
-9.99,2,11.56909
-9.99,2,11.569925
-10.0,1,11.570353
-9.98,3,11.571585
-9.99,2,11.572422
-9.99,2,11.573265
-9.99,2,11.574086
-9.95,6,11.576555
-9.98,3,11.577813
-9.99,2,11.578634
-9.99,2,11.579466
-9.99,2,11.580289
-9.99,2,11.581097
-10.0,1,11.581519
-9.95,6,11.584013
-8.95,6,11.586559
-9.99,2,11.5874
-9.99,2,11.588208
-9.96,5,11.590381
-9.97,4,11.592021
-9.98,3,11.593366
-9.97,4,11.595045
-9.96,5,11.597168
-9.94,7,11.600111
-9.97,4,11.601738
-9.98,3,11.602985
-9.96,5,11.605119
-10.0,1,11.605551
-10.0,1,11.605979
-10.0,1,11.606415
-9.96,5,11.608424
-9.99,2,11.609246
-9.96,5,11.611299
-9.89,12,11.616866
-9.96,5,11.619219
-9.97,4,11.620826
-9.95,6,11.623364
-9.98,3,11.624578
-9.99,2,11.625399
-9.97,4,11.626999
-9.93,8,11.630527
-9.98,3,11.631742
-10.0,1,11.632166
-9.99,2,11.632992
-9.96,5,11.634987
-10.0,1,11.635423
-10.0,1,11.63587
-9.93,8,11.63933
-9.97,4,11.640949
-9.98,3,11.642157
-9.98,3,11.643382
-9.99,2,11.645055
-10.0,1,11.646123
-10.0,1,11.646809
-9.98,3,11.648307
-9.99,2,11.649211
-9.99,2,11.650049
-9.97,4,11.651766
-9.98,3,11.653047
-9.98,3,11.654654
-9.97,4,11.656596
-9.98,3,11.657894
-9.99,2,11.658762
